assists,boosts,damageDealt,DBNOs,headshotKills,heals,killPlace,killPoints,kills,killStreaks,longestKill,matchDuration,matchType,maxPlace,numGroups,rankPoints,revives,rideDistance,roadKills,swimDistance,teamKills,vehicleDestroys,walkDistance,weaponsAcquired,winPoints,winPlacePerc
0,2,0,0,0,0,52,0,0,0,0,1305,squad-fpp,29,29,1489,0,0,0,0,0,0,991.2,4,0,0.5714
0,0,23.4,0,0,0,94,1000,0,0,0,1382,duo-fpp,49,49,-1,0,0,0,0,0,0,38.03,2,1500,0.0208
0,0,77.98,0,0,0,92,0,0,0,0,1388,squad-fpp,25,24,1442,0,0,0,0,0,0,7.898,1,0,0
1,7,173.2,1,1,1,16,0,2,1,30.92,1455,duo-fpp,49,48,1856,0,0,0,0,0,0,2388,7,0,0.9167
0,0,0,0,0,0,77,1267,0,0,0,1371,squad-fpp,29,29,-1,0,0,0,0,0,0,167.3,0,1488,0.1071
0,0,0,0,0,0,75,1024,0,0,0,1365,solo-fpp,96,96,-1,0,0,0,0,0,0,324.7,0,1502,0.3158
1,4,479,0,0,0,5,0,4,1,70.77,1373,solo-fpp,93,91,1965,0,0,0,0,0,0,4063,3,0,0.913
0,0,245.3,1,0,0,16,0,2,1,2.823,1832,duo-fpp,46,46,1458,0,1661,0,0,0,0,590,3,0,0.4667
0,0,0,0,0,0,68,0,0,0,0,1786,duo,49,47,1500,0,0,0,0,0,0,986.9,6,0,0.4167
0,3,236.3,2,0,9,31,1613,1,1,12.32,1380,squad-fpp,27,27,-1,0,0,0,0,0,0,1524,4,1597,0.6538
0,0,0,0,0,0,73,0,0,0,0,1765,squad-fpp,30,27,1500,0,0,0,0,0,0,336.5,3,0,0.1724
0,2,297.3,2,0,1,9,0,3,1,85.1,1820,duo-fpp,47,46,1474,0,1246,0,0,0,0,2846,5,0,0.8478
0,2,172.3,2,0,2,52,0,0,0,0,1366,squad-fpp,25,24,1496,0,0,0,0,0,0,2762,5,0,0.7917
0,0,0,0,0,0,92,1309,0,0,0,1786,squad-fpp,29,29,-1,0,0,0,0,0,0,98.07,2,1516,0.0357
0,2,243.3,1,0,6,24,0,1,1,118.8,1757,squad-fpp,30,30,1440,1,4280,0,0,0,0,2874,6,0,0.8621
0,0,0,0,0,0,71,0,0,0,0,1276,squad-fpp,28,28,1495,0,0,0,0,0,0,419.4,2,0,0.3704
0,0,0,0,0,0,69,1058,0,0,0,1378,solo,94,89,-1,0,0,0,0,0,0,193.5,5,1493,0.2796
0,2,100,1,1,1,28,0,1,1,35.96,1848,squad,28,28,1365,0,3237,0,0,0,0,641.3,6,0,0.3704
0,5,418.9,0,1,7,3,1554,6,2,99.11,1340,solo-fpp,95,94,-1,0,0,0,23.87,0,0,3432,5,1605,0.9362
1,5,193.1,1,0,6,26,0,1,1,94.52,1361,squad-fpp,32,31,1447,0,0,0,92.01,0,0,2785,7,0,0.9032
0,7,100,1,0,1,26,0,1,1,3.748,1711,squad-fpp,29,29,1450,0,5115,0,0,0,0,2646,7,0,0.7857
0,3,334.3,2,0,6,10,1603,3,2,187.5,1314,squad-fpp,31,30,-1,1,335.5,0,0,0,0,3249,4,1644,0.8333
0,0,0,0,0,0,61,1503,0,0,0,1205,squad-fpp,28,28,-1,0,0,0,0,0,0,16.59,1,1506,0.4444
0,0,0,0,0,0,49,1555,0,0,0,1376,squad-fpp,27,27,0,0,0,0,0,0,0,1502,3,1537,0.7308
0,4,409.7,1,0,3,8,1295,3,1,16.19,1377,squad-fpp,30,28,-1,0,0,0,0,0,0,2808,4,1456,0.8621
2,0,155.1,0,0,0,46,0,0,0,0,1973,duo-fpp,46,45,1500,0,0,0,0,0,0,103.9,1,0,0.7556
0,0,0,0,0,0,93,0,0,0,0,1903,solo,95,95,1497,0,0,0,0,0,0,0,1,0,0.0213
0,2,414.6,3,0,6,18,1162,2,2,1.668,1698,squad-fpp,28,28,-1,0,0,0,0,0,0,452.9,5,1497,0.4074
0,0,0,0,0,0,50,0,0,0,0,1913,squad,28,28,1471,0,2091,0,0,0,0,1076,5,0,0.5556
0,0,0,0,0,0,76,1033,0,0,0,1232,duo,43,41,-1,0,0,0,0,0,0,81,1,1451,0.0238
0,5,393.6,0,0,9,5,1332,4,1,46.62,1425,solo-fpp,97,95,-1,0,0,0,0,0,0,2474,7,1489,0.9688
1,1,145.5,1,0,0,41,0,1,1,28.18,1457,squad-fpp,27,26,1436,0,0,0,0,0,0,120.5,4,0,0.3462
0,0,100,1,0,0,38,1408,1,1,6.15,1392,squad-fpp,25,25,-1,0,0,0,0,0,0,383.4,4,1511,0.2083
2,7,516.2,3,1,1,5,1114,3,2,20.05,1799,squad-fpp,24,22,-1,1,3107,0,0,0,0,3003,4,1526,0.913
0,1,207.9,0,0,1,52,0,0,0,0,1789,squad-fpp,27,26,1414,0,0,0,0,0,0,853,5,0,0.5385
0,0,0,0,0,0,64,1202,0,0,0,1884,duo-fpp,47,47,-1,0,0,0,0,0,0,273.3,4,1574,0.413
0,2,200,0,1,1,13,0,2,1,74.64,1358,solo-fpp,97,93,1500,0,0,0,20.23,0,0,840.2,4,0,0.6562
0,0,69.97,0,0,0,34,988,1,1,2.444,1884,solo,93,78,-1,0,0,0,0,0,0,16.83,1,1490,0.0109
0,0,102.6,0,0,1,51,1191,0,0,0,1347,squad-fpp,30,29,-1,1,0,0,0,0,0,2410,7,1431,0.7586
1,1,151,1,0,1,50,0,0,0,0,1971,squad,29,28,1356,0,4108,0,0,0,0,1147,8,0,0.6786
0,1,0,0,0,1,60,0,0,0,0,1911,squad,29,27,1517,1,1085,0,0,0,0,1366,4,0,0.4643
0,0,0,0,0,0,66,0,0,0,0,1851,duo-fpp,47,44,1483,0,1797,0,0,0,0,822.8,3,0,0.3696
0,0,164.9,1,0,1,56,1643,0,0,0,1432,squad-fpp,28,25,-1,0,824.1,0,0,0,0,1602,3,1550,0.6296
0,0,0,0,0,0,62,0,0,0,0,1285,squad-fpp,26,25,1375,0,0,0,0,0,0,1578,8,0,0.48
1,0,123.4,1,0,0,35,0,1,1,1.532,1378,duo-fpp,47,46,1484,0,0,0,0,0,0,18.49,1,0,0.4565
0,1,0,0,0,0,67,1000,0,0,0,1782,solo-fpp,90,85,-1,0,0,0,0,0,0,591.4,3,1500,0.3034
0,0,28.6,0,0,0,81,1010,0,0,0,1850,squad-fpp,27,27,-1,0,0,0,0,0,0,87.61,2,1505,0.1538
0,0,28.08,0,0,0,84,973,0,0,0,1815,duo-fpp,46,45,-1,0,0,0,0,0,0,7.441,1,1486,0.0889
0,0,54.85,0,0,0,84,0,0,0,0,1320,solo-fpp,96,96,1532,0,0,0,0,0,0,36.09,2,0,0.1684
0,0,255.7,2,0,0,69,1659,0,0,0,1776,duo-fpp,48,48,-1,0,0,0,0,0,0,648.4,2,1584,0.3404
0,0,0,0,0,0,93,1227,0,0,0,1459,squad,30,28,-1,0,0,0,0,0,0,0,0,1515,0
0,1,100,0,0,0,32,0,1,1,2.252,1769,solo-fpp,95,90,1486,0,487.9,0,0,0,0,112.6,2,0,0.3298
0,5,550.5,0,1,4,2,0,5,1,138.5,1449,solo-fpp,98,94,1490,0,1148,0,0,0,0,2846,6,0,0.9588
0,0,200,2,0,0,36,0,1,1,1.04,1316,squad,26,24,1539,0,0,0,0,0,0,6.635,1,0,0.08
1,2,0,0,0,1,64,0,0,0,0,1380,duo-fpp,48,45,1511,0,178,0,0,0,0,386.1,5,0,0.383
0,2,214.8,2,0,0,21,0,1,1,6.959,1946,duo,48,46,1574,0,4241,0,0,0,0,1312,3,0,0.9362
3,4,522.2,3,3,6,4,1603,5,1,77.27,1918,squad-fpp,28,28,-1,0,3664,0,0,0,0,1474,13,1416,0.6667
0,0,0,0,0,0,91,0,0,0,0,1365,squad-fpp,30,29,1366,0,0,0,0,0,0,12.39,1,0,0.0345
0,0,57.33,0,0,0,69,1218,0,0,0,1496,squad-fpp,28,28,0,0,0,0,0,0,0,132.4,2,1510,0.2593
1,2,177.3,0,0,5,51,0,0,0,0,1829,duo-fpp,49,49,1484,0,2620,0,0,0,0,2498,8,0,0.875
1,2,165,0,0,4,40,0,0,0,0,1767,squad-fpp,28,26,1508,1,7041,0,0,1,0,2970,5,0,0.963
0,0,0,0,0,0,55,0,0,0,0,1402,duo,50,48,1505,0,0,0,0,0,0,1315,9,0,0.7143
0,0,100.4,0,1,0,37,0,1,1,103.3,1947,duo-fpp,46,45,1562,0,3076,0,0,0,0,866.4,6,0,0.4667
0,0,20.05,1,0,0,80,0,0,0,0,1487,squad,28,28,1493,0,0,0,0,0,0,274.5,2,0,0.1852
0,6,110.3,1,0,0,25,1363,1,1,47.71,1375,squad-fpp,27,27,-1,0,0,0,0,0,0,1895,4,1581,0.8846
0,6,469.5,3,1,2,1,0,6,2,188.1,1778,duo,49,45,1457,0,2872,0,0,0,0,2930,6,0,0.875
0,0,97.48,0,0,0,50,0,0,0,0,1512,squad,28,28,1500,0,0,0,0,0,0,1561,5,0,0.5926
0,0,100,1,0,0,52,0,0,0,0,1311,duo,48,45,1412,0,0,0,0,0,0,824,3,0,0.6383
0,0,125.8,1,0,0,79,0,0,0,0,1797,duo-fpp,48,45,1503,0,0,0,0,0,0,100.7,1,0,0.1915
0,0,51.48,0,0,0,86,1216,0,0,0,1368,squad-fpp,29,29,-1,0,0,0,0,0,0,109.4,2,1524,0.1071
0,0,0,0,0,0,95,0,0,0,0,1795,squad-fpp,30,29,1460,0,0,0,0,0,0,59.64,2,0,0.069
0,0,0,0,0,0,84,1256,0,0,0,1759,squad-fpp,29,28,-1,0,0,0,0,0,0,0,0,1452,0.0357
0,0,0,0,0,0,73,990,0,0,0,1931,solo,94,89,-1,0,0,0,0,0,0,471.7,4,1492,0.2473
0,3,223.9,1,0,6,8,0,3,1,145.8,1349,duo-fpp,48,47,1500,1,0,0,0,0,0,1904,4,0,0.7872
0,1,0,0,0,1,61,1215,0,0,0,1888,squad-fpp,27,27,-1,0,890.8,0,0,0,0,2048,4,1555,0.5385
0,0,90.78,0,0,0,81,0,0,0,0,1895,solo-fpp,97,93,1499,0,0,0,0,0,0,44.81,1,0,0.1354
0,2,219.7,0,0,0,22,1208,1,1,18.82,1907,squad-fpp,28,27,-1,0,0,0,0,0,0,4223,4,1509,0.7407
0,2,100.2,0,0,4,29,0,1,1,94.19,1318,squad-fpp,31,31,1481,0,0,0,0,0,0,3145,7,0,0.9333
0,4,100,0,0,0,24,0,1,1,97.16,1333,solo-fpp,97,95,1507,0,0,0,5.608,0,0,2475,6,0,0.7812
1,4,274.1,2,0,10,16,1515,2,1,36.19,1355,duo-fpp,50,48,-1,0,2588,0,7.582,1,0,2271,9,1546,0.8571
0,2,120.7,0,0,0,21,0,1,1,3.782,1834,solo-fpp,93,92,1557,0,0.021,0,12.02,0,0,2830,7,0,0.913
0,0,0,0,0,0,67,1592,0,0,0,1371,squad,29,28,-1,0,0,0,0,0,0,177.4,3,1526,0.2857
0,0,37.9,0,0,0,67,0,0,0,0,1819,squad-fpp,27,27,1500,0,0,0,0,0,0,73.49,1,0,0.2308
0,0,136.2,0,0,0,79,0,0,0,0,1396,duo-fpp,49,46,1497,0,0,0,0,0,0,229.6,2,0,0.1875
0,0,0,0,0,0,87,0,0,0,0,1439,squad-fpp,29,29,1500,0,0,0,0,0,0,64.3,1,0,0.0357
0,0,0,0,0,0,87,1563,0,0,0,1322,squad-fpp,29,29,0,0,0,0,0,0,0,86.6,0,1447,0.1071
0,1,232.2,0,1,1,29,1200,1,1,42.64,1389,solo-fpp,96,95,-1,0,0,0,0,0,0,716.9,5,1514,0.7263
0,0,0,0,0,0,90,1149,0,0,0,1421,duo-fpp,48,45,-1,0,0,0,0,0,0,0,0,1452,0.0213
0,0,0,0,0,0,89,0,0,0,0,1826,solo-fpp,97,90,1507,0,0,0,0,0,0,81.23,3,0,0.0729
1,1,173.8,0,0,1,12,0,2,1,112.8,1452,squad,27,27,1481,0,317.1,0,0,0,0,2176,4,0,0.9231
1,0,170.5,1,0,0,45,0,1,1,6.245,1458,squad-fpp,29,27,1460,1,0,0,0,0,0,190.2,2,0,0.1429
2,7,342.1,1,0,4,15,0,2,1,43.19,1388,squad-fpp,29,27,1501,1,0,0,45.65,0,0,2403,8,0,1
0,0,0,0,0,0,58,0,0,0,0,1753,squad-fpp,27,25,1509,0,1425,0,0,0,0,929.3,7,0,0.5
0,0,117.9,1,0,6,31,0,1,1,21.94,1389,duo,48,48,1538,1,0,0,0,0,0,429.8,2,0,0.5532
0,1,273.5,0,1,1,10,0,3,2,5.831,1393,solo-fpp,94,91,1486,0,0,0,0,0,0,619.4,3,0,0.5806
0,0,0,0,0,0,58,0,0,0,0,1438,duo-fpp,49,48,1463,0,0.4391,0,0,0,0,1855,3,0,0.6667
1,3,65.74,0,0,7,45,1434,0,0,0,1768,squad-fpp,28,28,-1,0,0,0,0,0,0,4666,5,1634,0.8519
0,1,83.36,0,0,1,56,1004,0,0,0,1881,squad,30,30,-1,0,1777,0,0,0,0,1428,5,1494,0.4138
0,0,100,1,0,0,52,0,0,0,0,1353,squad-fpp,27,27,1364,0,0,0,0,0,0,1565,5,0,0.5
0,0,26.11,0,0,0,61,0,0,0,0,1925,solo,94,92,1502,0,876.8,0,0,1,0,694.9,6,0,0.4516
0,2,536,4,1,2,2,0,5,2,24.98,1335,squad,28,27,1530,0,0,0,0,0,0,844.9,5,0,0.4074
0,1,38.56,0,0,0,84,0,0,0,0,1290,squad-fpp,30,30,1468,0,0,0,0,0,0,292.3,3,0,0.069
0,2,158.6,1,0,1,62,0,0,0,0,1355,duo-fpp,47,46,1573,0,0,0,0,0,0,648.3,4,0,0.4783
0,1,186.4,1,0,1,18,0,2,1,43.78,1765,squad,28,28,1525,0,4997,0,0,0,0,1127,3,0,0.5185
0,1,0,0,0,0,52,1180,0,0,0,1381,solo-fpp,97,96,-1,0,0,0,8.449,0,0,2118,3,1622,0.8438
1,0,69.97,1,0,0,72,1424,0,0,0,1244,squad-fpp,28,28,-1,0,0,0,0,0,0,568.8,4,1508,0.2963
0,0,0,0,0,0,88,0,0,0,0,1382,duo-fpp,50,48,1486,0,0,0,0,0,0,63.46,2,0,0.0816
1,1,0,0,0,1,78,1344,0,0,0,1380,squad,28,28,-1,0,0,0,0,0,0,234.8,2,1481,0.1852
1,4,412.9,1,1,2,10,0,2,1,101.9,1793,squad-fpp,27,21,1568,0,2704,0,0,0,1,4481,5,0,0.9615
3,1,588.2,5,0,4,3,1535,5,2,91.52,1283,squad-fpp,28,28,-1,1,0,0,0,0,0,1798,2,1463,0.7407
0,1,200,0,1,2,15,0,2,1,1.169,1890,solo-fpp,96,94,1484,0,644.1,0,0,0,0,1812,7,0,0.7579
0,0,0,0,0,0,92,0,0,0,0,1319,solo-fpp,97,93,1502,0,0,0,0,0,0,24.29,1,0,0.0208
0,4,147.7,1,0,4,29,1361,1,1,9.862,1304,squad-fpp,27,27,-1,0,0,0,0,0,0,1276,4,1540,0.7308
0,1,113.5,0,0,1,52,0,0,0,0,1854,duo-fpp,48,46,1528,1,0,0,0,0,0,2136,5,0,0.5532
0,0,0,0,0,0,70,0,0,0,0,1849,squad-fpp,28,26,1404,0,0,0,0,0,0,651,5,0,0.2222
0,3,552.1,2,0,3,9,0,3,1,135.1,1854,squad-fpp,28,28,1384,0,0,0,0,0,0,2797,6,0,0.963
0,0,224,3,3,1,9,1602,3,1,64.22,1436,squad-fpp,26,26,-1,0,0,0,0,0,0,1868,8,1545,0.84
0,3,80.31,0,0,1,48,0,0,0,0,1379,duo-fpp,47,47,1500,1,1421,0,0,0,0,1292,5,0,0.7391
0,0,0,0,0,3,60,0,0,0,0,1855,squad-fpp,27,25,1469,1,0,0,0,0,0,542.2,2,0,0.3077
0,0,0,0,0,0,91,0,0,0,0,1452,solo-fpp,91,86,1512,0,0,0,0,0,0,5.854,1,0,0
0,0,57.33,0,0,0,84,1099,0,0,0,1361,squad-fpp,30,30,-1,0,0,0,0,0,0,191.1,2,1484,0.1724
0,0,100,2,0,0,25,0,1,1,21.56,1908,squad-fpp,29,26,1218,1,1657,0,0,0,0,1110,2,0,0.3214
0,0,0,0,0,0,79,1077,0,0,0,1895,solo,98,91,-1,0,0,0,0,0,0,123.9,2,1514,0.1856
0,2,60.33,1,0,5,64,1409,0,0,0,1397,squad-fpp,29,26,-1,0,0,0,0,0,0,478.2,4,1438,0.3214
0,0,109.3,2,0,0,80,0,0,0,0,1768,squad-fpp,27,27,1901,1,0,0,0,0,0,168.9,2,0,0.1154
0,0,100,1,1,0,46,1537,1,1,12.83,1344,squad-fpp,31,29,0,0,0,0,0,0,0,48.91,2,1464,0.0333
0,0,0,0,0,1,47,1000,0,0,0,1394,squad-fpp,27,25,-1,0,0,0,35.6,0,0,2541,8,1500,0.7308
0,5,288.9,2,0,1,25,0,1,1,9.451,1350,squad-fpp,29,29,1020,1,0,0,0,0,0,2872,5,0,0.9643
0,0,0,0,0,0,86,1212,0,0,0,1928,squad-fpp,27,27,-1,0,0,0,0,0,0,155.8,2,1515,0.0769
0,1,229.4,2,1,0,19,0,2,1,9.51,1425,squad,25,25,1451,0,0,0,0,0,0,211.4,3,0,0.2917
2,4,329.6,2,0,2,1,1341,6,2,22.51,1369,squad-fpp,29,29,-1,2,0,0,0,0,0,1458,3,1435,0.75
0,0,23.22,0,0,0,91,0,0,0,0,1394,squad-fpp,28,27,1450,0,0,0,0,0,0,21.42,1,0,0.0741
0,0,0,0,0,0,69,0,0,0,0,1831,duo-fpp,49,47,1459,1,0,0,0,0,0,262.4,2,0,0.3333
0,0,42.57,0,0,0,89,1304,0,0,0,1343,squad-fpp,28,27,-1,0,0,0,0,0,0,48.03,1,1461,0
0,0,0,0,0,0,64,0,0,0,0,1972,solo,96,92,1594,0,404.6,0,0,0,0,657.5,7,0,0.4632
0,1,205.1,2,0,0,20,0,2,1,143.8,1467,squad,24,24,1496,0,0,0,0,0,0,761.7,3,0,0.4783
1,2,576.1,3,3,6,8,1705,3,1,22.57,1392,duo-fpp,47,46,-1,0,0,0,0,0,0,2782,4,1511,0.7391
1,3,184.7,2,1,2,14,0,2,1,40.36,1359,squad-fpp,29,29,1451,0,0,0,0,0,0,1181,2,0,0.5357
0,0,100,1,0,0,59,1620,0,0,0,1391,duo-fpp,47,46,-1,0,0,0,0,0,0,54.43,1,1481,0.5435
2,1,223.2,2,0,2,13,1453,2,1,5.694,1418,squad,25,24,-1,2,0,0,0,0,0,1656,4,1566,0.5833
0,0,32.3,0,0,1,60,0,0,0,0,1422,squad-fpp,27,25,1211,1,0,0,0,0,0,510.5,6,0,0.4231
0,0,272,3,1,1,36,0,1,1,19.4,1365,squad-fpp,30,29,1474,0,333.7,0,0,0,0,1517,3,0,0.5517
0,0,198.1,2,0,1,21,0,2,1,7.698,1881,duo,47,44,1494,1,0,0,0,0,0,461.2,6,0,0.1957
0,0,0,0,0,0,83,0,0,0,0,1959,solo-fpp,98,93,1548,0,0,0,0,0,0,341.2,2,0,0.1753
0,0,81.07,1,1,0,34,0,1,1,69.99,1871,squad,29,26,1447,0,160,0,0,0,0,861.4,4,0,0.3929
0,2,0,0,0,0,46,0,0,0,0,1377,solo-fpp,95,93,1637,0,368.1,0,0,0,0,1881,5,0,0.7979
0,0,73.67,0,0,0,43,0,0,0,0,1365,squad-fpp,27,25,1382,0,0,0,0,0,0,2751,2,0,0.7692
0,0,266.4,2,0,0,31,0,1,1,8.351,1412,squad-fpp,26,26,2158,0,0,0,0,0,0,1141,4,0,0.68
1,5,731.8,3,1,2,3,0,5,2,49.96,1928,normal-squad-fpp,16,16,1500,0,8730,0,0,0,1,2639,5,0,0.8667
0,0,0,0,0,0,56,0,0,0,0,1384,solo,90,85,1481,0,0,0,100.8,0,0,540.4,2,0,0.4157
0,1,100,1,0,1,59,0,0,0,0,1714,squad-fpp,30,28,1475,0,5431,0,0,0,0,1532,15,0,0.5862
0,0,217.7,0,0,0,26,0,1,1,31.94,1451,duo-fpp,48,47,1496,0,60.74,0,0,0,0,2315,8,0,0.7872
0,0,93.31,0,0,0,81,0,0,0,0,1220,squad-fpp,30,29,1500,0,0,0,0,0,0,156.7,2,0,0.1034
0,0,0,0,0,0,37,1031,0,0,0,1858,solo-fpp,38,36,-1,0,0,0,0,0,0,0,0,1510,0
0,0,307.9,4,1,0,21,0,2,2,6.008,1807,squad-fpp,27,27,1517,0,0,0,0,0,0,198.9,2,0,0.0769
1,0,25.25,0,0,0,42,0,0,0,0,1882,squad-fpp,30,30,1525,0,0,0,0,0,0,1910,2,0,0.7931
0,2,15.57,1,0,6,52,0,0,0,0,1897,squad-fpp,28,26,1476,0,5769,0,0,1,1,2317,7,0,0.6296
1,5,170,2,0,4,6,0,3,2,30.16,1313,squad-fpp,28,27,1464,2,0,0,0,0,0,2963,5,0,0.8889
1,4,218.3,1,1,7,18,1054,1,1,42.18,1896,squad-fpp,28,28,-1,0,1355,0,0,0,0,2485,5,1516,0.963
0,2,23.22,0,0,1,68,1271,0,0,0,1360,squad,29,25,-1,0,0,0,0,0,0,323.7,3,1487,0.2857
1,0,200,2,1,0,39,0,1,1,12.59,1903,squad,30,26,1442,0,0,0,0,0,0,88.77,3,0,0.069
0,3,200,2,1,4,32,0,1,1,149.2,1850,squad,29,28,1622,0,7532,0,0,0,0,2231,4,0,0.7143
0,0,0,0,0,0,78,0,0,0,0,1850,squad,28,28,1504,0,0,0,0,0,0,551.9,5,0,0.2593
0,0,124.5,1,0,1,32,0,1,1,7.991,1831,squad,28,26,1494,0,0,0,0,0,0,3010,3,0,0.5556
0,0,205.3,2,0,0,36,0,1,1,9.845,1390,squad-fpp,29,29,1279,0,0,0,0,0,0,144.5,2,0,0.1071
1,0,123.2,0,0,1,35,1211,1,1,14.18,1442,duo-fpp,47,47,-1,0,0,0,0,0,0,193.6,3,1491,0.2826
0,0,0,0,0,0,65,990,0,0,0,1410,duo-fpp,48,47,-1,0,0,0,0,0,0,298.6,4,1488,0.4468
1,3,181.5,1,0,17,45,1087,0,0,0,1372,squad,30,30,-1,0,1926,0,0,0,0,2160,5,1482,0.6897
1,1,204.2,2,1,0,12,0,3,2,54.69,1292,squad-fpp,26,26,1504,2,0,0,0,0,0,1011,4,0,0.64
0,0,0,0,0,0,70,0,0,0,0,1941,solo-fpp,94,91,1505,0,0,0,0,0,0,279,7,0,0.2796
0,3,68.37,0,0,0,40,0,0,0,0,1762,squad,26,26,1413,0,3451,0,0,1,0,2737,6,0,0.96
0,1,278,1,1,5,12,0,2,1,130.7,1973,squad-fpp,24,24,1460,2,0,0,0,2,0,1493,2,0,0.5217
1,6,169.6,0,0,3,24,1211,1,1,8.976,1414,duo,48,47,-1,0,1629,0,57.95,0,0,2077,4,1466,0.9149
0,4,110.8,1,0,1,18,0,2,2,11.19,1467,squad-fpp,28,27,1460,0,0,0,0,0,0,1192,2,0,0.4815
0,0,0,0,0,0,64,1000,0,0,0,1329,squad-fpp,28,27,-1,0,0,0,0,0,0,32.58,0,1500,0.4074
0,0,0,0,0,0,86,0,0,0,0,1901,solo,98,95,1537,0,0,0,0,0,0,76.29,2,0,0.1546
0,2,28.38,0,0,0,59,0,0,0,0,1329,squad,26,23,1478,0,502.7,0,2.071,0,0,1224,3,0,0.56
0,0,56,0,0,0,77,0,0,0,0,1320,squad-fpp,28,27,847,0,0,0,0,0,0,37.6,1,0,0.2222
2,5,335.6,1,1,2,28,1196,1,1,22.75,1341,duo-fpp,49,47,-1,0,0,0,0,0,0,2942,4,1528,0.9792
1,2,40.82,0,0,1,52,0,0,0,0,1373,squad-fpp,28,27,1476,0,0,0,27.97,0,0,1920,8,0,0.4815
0,0,0,0,0,0,82,0,0,0,0,1865,squad-fpp,27,25,1544,0,0,0,0,0,0,650.6,3,0,0.0769
0,0,0,0,0,0,94,0,0,0,0,1314,squad-fpp,28,28,1480,0,0,0,0,0,0,114.8,1,0,0.037
0,0,0,0,0,0,91,1000,0,0,0,1384,squad-fpp,30,30,-1,0,0,0,0,0,0,43.94,2,1500,0.0345
0,0,113.3,0,0,0,82,0,0,0,0,1821,squad-fpp,27,26,1507,0,0,0,0,0,0,599.7,3,0,0.1923
0,1,114,0,0,1,54,1215,0,0,0,1416,duo,48,47,-1,0,1507,0,4.991,0,0,1081,8,1527,0.6383
2,2,279.5,1,0,1,14,0,2,1,13.68,1380,duo,47,46,1543,3,0,0,35.38,0,0,1873,5,0,0.9565
1,1,85.56,0,0,6,77,0,0,0,0,1776,duo-fpp,50,49,1493,0,0,0,0,0,0,265,3,0,0.2857
0,0,0,0,0,0,68,1000,0,0,0,1379,solo,96,92,-1,0,0,0,0,0,0,311.4,2,1500,0.3895
0,0,0,0,0,0,48,0,0,0,0,1363,duo-fpp,47,44,1500,0,0,0,0,0,0,405.9,2,0,0.8261
1,0,130.1,1,0,0,40,0,1,1,19.75,1416,squad-fpp,28,26,1480,0,0,0,0,0,0,789.5,7,0,0.2963
0,0,0,0,0,0,94,0,0,0,0,1384,squad-fpp,29,28,1273,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,59,0,0,0,0,1930,squad-fpp,28,28,1368,0,2921,0,0,0,0,1480,5,0,0.4815
0,0,0,0,0,0,84,0,0,0,0,1326,squad-fpp,26,26,1533,0,0,0,0,0,0,0,0,0,0.04
0,4,453.2,0,1,0,6,0,4,1,58.54,1449,solo-fpp,95,91,1511,0,1519,0,0,0,0,1951,4,0,0.8298
0,0,0,0,0,0,58,1310,0,0,0,1237,squad-fpp,28,26,-1,0,0,0,0,0,0,1807,5,1469,0.5926
0,0,0,0,0,0,61,0,0,0,0,1871,squad-fpp,27,27,1452,0,0,0,0,1,0,251.7,0,0,0.4615
1,5,463.5,2,1,9,5,1239,3,2,36.8,2142,squad,28,28,-1,0,3042,0,0,0,0,2954,8,1489,1
0,0,0,0,0,0,91,0,0,0,0,1293,duo-fpp,48,47,1496,0,0,0,0,0,0,1.585,1,0,0.0213
2,5,109.1,3,0,3,28,0,1,1,138.2,1862,squad-fpp,27,27,1560,0,3094,0,0,0,1,2380,5,0,0.7692
0,0,149,0,0,0,40,0,1,1,30.03,1374,duo-fpp,49,47,1403,0,0,0,0,0,0,61.01,3,0,0.1458
0,0,186.1,0,0,0,75,0,0,0,0,1932,duo,48,46,1522,0,0,0,0,0,0,26.1,2,0,0.2553
0,3,50.62,0,0,1,43,0,0,0,0,1369,squad,27,25,1406,0,0.0093,0,0,0,0,1415,3,0,0.8462
0,0,0,0,0,0,97,1112,0,0,0,1982,duo-fpp,50,48,-1,0,0,0,0,0,0,9.767,1,1521,0.0408
0,0,0,0,0,0,73,0,0,0,0,1476,squad-fpp,26,26,1413,0,0,0,0,0,0,586.3,2,0,0.36
0,1,0,0,0,0,80,1272,0,0,0,1394,squad-fpp,27,25,-1,0,0,0,0,0,0,78.17,5,1510,0.1154
0,0,0,0,0,0,92,1250,0,0,0,1386,squad-fpp,27,25,-1,0,0,0,0,0,0,56.05,2,1484,0.0385
0,0,0,0,0,0,77,1474,0,0,0,1770,duo,47,45,-1,0,0,0,0,0,0,158.8,3,1522,0.1739
0,0,162,1,0,0,72,0,0,0,0,1808,squad,28,28,1375,0,0,0,0,0,0,220,2,0,0.2222
0,4,225,1,2,15,11,1397,3,1,29.16,1459,duo,49,47,-1,1,585.3,0,0,0,0,1757,4,1568,0.8542
0,0,275.9,0,1,0,20,0,2,1,27.69,1837,solo-fpp,96,93,1502,0,0,0,0,0,0,188.2,4,0,0.3158
0,1,72.24,0,0,1,78,1101,0,0,0,1935,duo-fpp,44,43,-1,0,0,0,0,0,0,57.35,2,1476,0.1163
0,1,37.13,0,0,1,53,1410,0,0,0,1945,solo,99,95,-1,0,3901,0,0,0,0,2263,5,1603,0.7143
